pm10(t-1),pm10(t),pm25(t-1),pm25(t),so2(t-1),so2(t),co(t-1),co(t),o3(t-1),o3(t),no2(t-1),no2(t),categori(t-1),categori(t),categori(t+1)
0.4,0.381818181818182,0.677018633540373,0.602484472049689,0.575,0.5375,0.0444444444444445,0.0666666666666667,0.174825174825175,0.118881118881119,0.25,0.265625,2,2,1
0.381818181818182,0.242424242424242,0.602484472049689,0.422360248447205,0.5375,0.5375,0.0666666666666667,0.0444444444444445,0.118881118881119,0.0769230769230769,0.265625,0.1875,2,1,1
0.242424242424242,0.260606060606061,0.422360248447205,0.409937888198758,0.5375,0.5875,0.0444444444444445,0.0666666666666667,0.0769230769230769,0.0979020979020979,0.1875,0.296875,1,1,1
0.260606060606061,0.296969696969697,0.409937888198758,0.484472049689441,0.5875,0.55,0.0666666666666667,0.0666666666666667,0.0979020979020979,0.20979020979021,0.296875,0.234375,1,1,1
0.296969696969697,0.224242424242424,0.484472049689441,0.372670807453416,0.55,0.5375,0.0666666666666667,0.0444444444444445,0.20979020979021,0.146853146853147,0.234375,0.171875,1,1,2
0.224242424242424,0.327272727272727,0.372670807453416,0.552795031055901,0.5375,0.5625,0.0444444444444445,0.0888888888888889,0.146853146853147,0.167832167832168,0.171875,0.25,1,2,2
0.327272727272727,0.333333333333333,0.552795031055901,0.559006211180124,0.5625,0.5875,0.0888888888888889,0.0888888888888889,0.167832167832168,0.13986013986014,0.25,0.25,2,2,1
0.333333333333333,0.303030303030303,0.559006211180124,0.515527950310559,0.5875,0.6,0.0888888888888889,0.2,0.13986013986014,0.153846153846154,0.25,0.21875,2,1,2
0.303030303030303,0.375757575757576,0.515527950310559,0.68944099378882,0.6,0.5875,0.2,0.355555555555556,0.153846153846154,0.125874125874126,0.21875,0.296875,1,2,1
0.375757575757576,0.357575757575758,0.68944099378882,0.093167701863354,0.5875,0.5625,0.355555555555556,0.333333333333333,0.125874125874126,0.125874125874126,0.296875,0.265625,2,1,1
0.357575757575758,0.36969696969697,0.093167701863354,0.0993788819875776,0.5625,0.6125,0.333333333333333,0.266666666666667,0.125874125874126,0.244755244755245,0.265625,0.3125,1,1,1
0.36969696969697,0.260606060606061,0.0993788819875776,0.0807453416149068,0.6125,0.0875,0.266666666666667,0.355555555555556,0.244755244755245,0.160839160839161,0.3125,0.4375,1,1,2
0.260606060606061,0.290909090909091,0.0807453416149068,0.627329192546584,0.0875,0.4375,0.355555555555556,0.244444444444445,0.160839160839161,0.104895104895105,0.4375,0.40625,1,2,2
0.290909090909091,0.272727272727273,0.627329192546584,0.590062111801242,0.4375,0.475,0.244444444444445,0.177777777777778,0.104895104895105,0.06993006993007,0.40625,0.34375,2,2,2
0.272727272727273,0.351515151515152,0.590062111801242,0.795031055900621,0.475,0.4375,0.177777777777778,0.244444444444445,0.06993006993007,0.118881118881119,0.34375,0.296875,2,2,2
0.351515151515152,0.424242424242424,0.795031055900621,0.919254658385093,0.4375,0.45,0.244444444444445,0.266666666666667,0.118881118881119,0.132867132867133,0.296875,0.328125,2,2,2
0.424242424242424,0.418181818181818,0.919254658385093,0.869565217391304,0.45,0.4625,0.266666666666667,0.244444444444445,0.132867132867133,0.160839160839161,0.328125,0.390625,2,2,1
0.418181818181818,0.266666666666667,0.869565217391304,0.540372670807453,0.4625,0.45,0.244444444444445,0.155555555555556,0.160839160839161,0.160839160839161,0.390625,0.328125,2,1,2
0.266666666666667,0.333333333333333,0.540372670807453,0.726708074534161,0.45,0.475,0.155555555555556,0.222222222222222,0.160839160839161,0.125874125874126,0.328125,0.390625,1,2,2
0.333333333333333,0.363636363636364,0.726708074534161,0.819875776397515,0.475,0.475,0.222222222222222,0.177777777777778,0.125874125874126,0.146853146853147,0.390625,0.375,2,2,2
0.363636363636364,0.442424242424242,0.819875776397515,0.888198757763975,0.475,0.5,0.177777777777778,0.2,0.146853146853147,0.153846153846154,0.375,0.375,2,2,2
0.442424242424242,0.345454545454546,0.888198757763975,0.739130434782609,0.5,0.5375,0.2,0.155555555555556,0.153846153846154,0.146853146853147,0.375,0.3125,2,2,2
0.345454545454546,0.315151515151515,0.739130434782609,0.658385093167702,0.5375,0.4625,0.155555555555556,0.177777777777778,0.146853146853147,0.0909090909090909,0.3125,0.25,2,2,2
0.315151515151515,0.321212121212121,0.658385093167702,0.658385093167702,0.4625,0.4625,0.177777777777778,0.2,0.0909090909090909,0.0839160839160839,0.25,0.34375,2,2,2
0.321212121212121,0.260606060606061,0.658385093167702,0.639751552795031,0.4625,0.4625,0.2,0.244444444444445,0.0839160839160839,0.0839160839160839,0.34375,0.390625,2,2,2
0.260606060606061,0.490909090909091,0.639751552795031,1,0.4625,0.475,0.244444444444445,0.288888888888889,0.0839160839160839,0.0979020979020979,0.390625,0.359375,2,2,2
0.490909090909091,0.345454545454546,1,0.77639751552795,0.475,0.4375,0.288888888888889,0.2,0.0979020979020979,0.111888111888112,0.359375,0.4375,2,2,2
0.345454545454546,0.357575757575758,0.77639751552795,0.751552795031056,0.4375,0.4125,0.2,0.155555555555556,0.111888111888112,0.125874125874126,0.4375,0.28125,2,2,2
0.357575757575758,0.36969696969697,0.751552795031056,0.850931677018634,0.4125,0.4375,0.155555555555556,0.222222222222222,0.125874125874126,0.167832167832168,0.28125,0.328125,2,2,2
0.36969696969697,0.363636363636364,0.850931677018634,0.788819875776398,0.4375,0.425,0.222222222222222,0.2,0.167832167832168,0.167832167832168,0.328125,0.3125,2,2,2
0.363636363636364,0.4,0.788819875776398,0.832298136645963,0.425,0.45,0.2,0.244444444444445,0.167832167832168,0.125874125874126,0.3125,0.3125,2,2,2
0.4,0.248484848484849,0.832298136645963,0.552795031055901,0.45,0.425,0.244444444444445,0.155555555555556,0.125874125874126,0.153846153846154,0.3125,0.265625,2,2,2
0.248484848484849,0.260606060606061,0.552795031055901,0.602484472049689,0.425,0.4625,0.155555555555556,0.155555555555556,0.153846153846154,0.13986013986014,0.265625,0.390625,2,2,2
0.260606060606061,0.254545454545455,0.602484472049689,0.565217391304348,0.4625,0.425,0.155555555555556,0.177777777777778,0.13986013986014,0.188811188811189,0.390625,0.375,2,2,2
0.254545454545455,0.254545454545455,0.565217391304348,0.565217391304348,0.425,0.4375,0.177777777777778,0.222222222222222,0.188811188811189,0.132867132867133,0.375,0.375,2,2,2
0.254545454545455,0.406060606060606,0.565217391304348,0.838509316770186,0.4375,0.45,0.222222222222222,0.444444444444445,0.132867132867133,0.13986013986014,0.375,0.359375,2,2,2
0.406060606060606,0.327272727272727,0.838509316770186,0.732919254658385,0.45,0.4625,0.444444444444445,0.266666666666667,0.13986013986014,0.111888111888112,0.359375,0.375,2,2,2
0.327272727272727,0.345454545454546,0.732919254658385,0.788819875776398,0.4625,0.475,0.266666666666667,0.222222222222222,0.111888111888112,0.111888111888112,0.375,0.390625,2,2,2
0.345454545454546,0.357575757575758,0.788819875776398,0.819875776397515,0.475,0.4625,0.222222222222222,0.266666666666667,0.111888111888112,0.111888111888112,0.390625,0.40625,2,2,2
0.357575757575758,0.315151515151515,0.819875776397515,0.726708074534161,0.4625,0.475,0.266666666666667,0.222222222222222,0.111888111888112,0.118881118881119,0.40625,0.375,2,2,2
0.315151515151515,0.418181818181818,0.726708074534161,0.875776397515528,0.475,0.4625,0.222222222222222,0.288888888888889,0.118881118881119,0.202797202797203,0.375,0.515625,2,2,1
0.418181818181818,0.254545454545455,0.875776397515528,0.540372670807453,0.4625,0.45,0.288888888888889,0.155555555555556,0.202797202797203,0.146853146853147,0.515625,0.328125,2,1,1
0.254545454545455,0.242424242424242,0.540372670807453,0.46583850931677,0.45,0.3625,0.155555555555556,0.222222222222222,0.146853146853147,0.0629370629370629,0.328125,0.421875,1,1,1
0.242424242424242,0.254545454545455,0.46583850931677,0.478260869565217,0.3625,0.3375,0.222222222222222,0.466666666666667,0.0629370629370629,0.020979020979021,0.421875,0.78125,1,1,2
0.254545454545455,0.278787878787879,0.478260869565217,0.559006211180124,0.3375,0.3625,0.466666666666667,0.244444444444445,0.020979020979021,0.0839160839160839,0.78125,0.40625,1,2,2
0.278787878787879,0.357575757575758,0.559006211180124,0.701863354037267,0.3625,0.375,0.244444444444445,0.244444444444445,0.0839160839160839,0.125874125874126,0.40625,0.375,2,2,2
0.357575757575758,0.315151515151515,0.701863354037267,0.633540372670807,0.375,0.4125,0.244444444444445,0.2,0.125874125874126,0.195804195804196,0.375,0.296875,2,2,1
0.315151515151515,0.23030303030303,0.633540372670807,0.416149068322981,0.4125,0.375,0.2,0.133333333333333,0.195804195804196,0.167832167832168,0.296875,0.34375,2,1,2
0.23030303030303,0.278787878787879,0.416149068322981,0.546583850931677,0.375,0.425,0.133333333333333,0.177777777777778,0.167832167832168,0.160839160839161,0.34375,0.34375,1,2,2
0.278787878787879,0.290909090909091,0.546583850931677,0.590062111801242,0.425,0.4375,0.177777777777778,0.177777777777778,0.160839160839161,0.153846153846154,0.34375,0.34375,2,2,2
0.290909090909091,0.309090909090909,0.590062111801242,0.62111801242236,0.4375,0.475,0.177777777777778,0.2,0.153846153846154,0.181818181818182,0.34375,0.328125,2,2,1
0.309090909090909,0.248484848484849,0.62111801242236,0.447204968944099,0.475,0.5,0.2,0.0888888888888889,0.181818181818182,0.125874125874126,0.328125,0.25,2,1,1
0.248484848484849,0.193939393939394,0.447204968944099,0.354037267080745,0.5,0.475,0.0888888888888889,0.0888888888888889,0.125874125874126,0.06993006993007,0.25,0.1875,1,1,1
0.193939393939394,0.151515151515152,0.354037267080745,0.279503105590062,0.475,0.325,0.0888888888888889,0.0888888888888889,0.06993006993007,0.041958041958042,0.1875,0.203125,1,1,2
0.151515151515152,0.272727272727273,0.279503105590062,0.552795031055901,0.325,0.5,0.0888888888888889,0.2,0.041958041958042,0.0769230769230769,0.203125,0.390625,1,2,1
0.272727272727273,0.224242424242424,0.552795031055901,0.428571428571429,0.5,0.45,0.2,0.155555555555556,0.0769230769230769,0.0839160839160839,0.390625,0.390625,2,1,2
0.224242424242424,0.36969696969697,0.428571428571429,0.720496894409938,0.45,0.4125,0.155555555555556,0.266666666666667,0.0839160839160839,0.125874125874126,0.390625,0.390625,1,2,2
0.36969696969697,0.339393939393939,0.720496894409938,0.627329192546584,0.4125,0.3875,0.266666666666667,0.2,0.125874125874126,0.153846153846154,0.390625,0.328125,2,2,1
0.339393939393939,0.260606060606061,0.627329192546584,0.472049689440994,0.3875,0.375,0.2,0.133333333333333,0.153846153846154,0.167832167832168,0.328125,0.28125,2,1,2
0.260606060606061,0.321212121212121,0.472049689440994,0.633540372670807,0.375,0.3875,0.133333333333333,0.244444444444445,0.167832167832168,0.181818181818182,0.28125,0.40625,1,2,2
0.321212121212121,0.284848484848485,0.633540372670807,0.590062111801242,0.3875,0.325,0.244444444444445,0.155555555555556,0.181818181818182,0.20979020979021,0.40625,0.296875,2,2,2
0.284848484848485,0.339393939393939,0.590062111801242,0.614906832298137,0.325,0.375,0.155555555555556,0.266666666666667,0.20979020979021,0.111888111888112,0.296875,0.3125,2,2,1
0.339393939393939,0.212121212121212,0.614906832298137,0.416149068322981,0.375,0.3625,0.266666666666667,0.133333333333333,0.111888111888112,0.06993006993007,0.3125,0.28125,2,1,1
0.212121212121212,0.224242424242424,0.416149068322981,0.447204968944099,0.3625,0.4375,0.133333333333333,0.155555555555556,0.06993006993007,0.0979020979020979,0.28125,0.40625,1,1,1
0.224242424242424,0.236363636363636,0.447204968944099,0.447204968944099,0.4375,0.35,0.155555555555556,0.133333333333333,0.0979020979020979,0.132867132867133,0.40625,0.375,1,1,1
0.236363636363636,0.212121212121212,0.447204968944099,0.434782608695652,0.35,0.3125,0.133333333333333,0.2,0.132867132867133,0.104895104895105,0.375,0.484375,1,1,2
0.212121212121212,0.381818181818182,0.434782608695652,0.732919254658385,0.3125,0.325,0.2,0.488888888888889,0.104895104895105,0.132867132867133,0.484375,0.640625,1,2,2
0.381818181818182,0.315151515151515,0.732919254658385,0.639751552795031,0.325,0.3375,0.488888888888889,0.311111111111111,0.132867132867133,0.111888111888112,0.640625,0.46875,2,2,2
0.315151515151515,0.303030303030303,0.639751552795031,0.602484472049689,0.3375,0.375,0.311111111111111,0.244444444444445,0.111888111888112,0.146853146853147,0.46875,0.53125,2,2,2
0.303030303030303,0.339393939393939,0.602484472049689,0.726708074534161,0.375,0.3875,0.244444444444445,0.333333333333333,0.146853146853147,0.13986013986014,0.53125,0.6875,2,2,2
0.339393939393939,0.387878787878788,0.726708074534161,0.788819875776398,0.3875,0.375,0.333333333333333,0.355555555555556,0.13986013986014,0.146853146853147,0.6875,0.59375,2,2,2
0.387878787878788,0.36969696969697,0.788819875776398,0.670807453416149,0.375,0.4375,0.355555555555556,0.222222222222222,0.146853146853147,0.293706293706294,0.59375,0.3125,2,2,1
0.36969696969697,0.236363636363636,0.670807453416149,0.416149068322981,0.4375,0.3375,0.222222222222222,0.0888888888888889,0.293706293706294,0.181818181818182,0.3125,0.1875,2,1,1
0.236363636363636,0.224242424242424,0.416149068322981,0.341614906832298,0.3375,0.2875,0.0888888888888889,0.133333333333333,0.181818181818182,0.146853146853147,0.1875,0.328125,1,1,1
0.224242424242424,0.2,0.341614906832298,0.31055900621118,0.2875,0.275,0.133333333333333,0.177777777777778,0.146853146853147,0.118881118881119,0.328125,0.421875,1,1,1
0.2,0.218181818181818,0.31055900621118,0.341614906832298,0.275,0.3,0.177777777777778,0.2,0.118881118881119,0.0769230769230769,0.421875,0.53125,1,1,1
0.218181818181818,0.23030303030303,0.341614906832298,0.354037267080745,0.3,0.3375,0.2,0.133333333333333,0.0769230769230769,0.111888111888112,0.53125,0.390625,1,1,1
0.23030303030303,0.23030303030303,0.354037267080745,0.329192546583851,0.3375,0.3375,0.133333333333333,0.155555555555556,0.111888111888112,0.0909090909090909,0.390625,0.40625,1,1,1
0.23030303030303,0.254545454545455,0.329192546583851,0.372670807453416,0.3375,0.325,0.155555555555556,0.288888888888889,0.0909090909090909,0.020979020979021,0.40625,0.421875,1,1,1
0.254545454545455,0.248484848484849,0.372670807453416,0.360248447204969,0.325,0.3625,0.288888888888889,0.111111111111111,0.020979020979021,0.06993006993007,0.421875,0.265625,1,1,1
0.248484848484849,0.236363636363636,0.360248447204969,0.347826086956522,0.3625,0.3875,0.111111111111111,0.0888888888888889,0.06993006993007,0.104895104895105,0.265625,0.234375,1,1,1
0.236363636363636,0.23030303030303,0.347826086956522,0.291925465838509,0.3875,0.35,0.0888888888888889,0.0888888888888889,0.104895104895105,0.118881118881119,0.234375,0.21875,1,1,0
0.23030303030303,0.109090909090909,0.291925465838509,0.229813664596273,0.35,0.2875,0.0888888888888889,0.111111111111111,0.118881118881119,0.146853146853147,0.21875,0.234375,1,0,1
0.109090909090909,0.248484848484849,0.229813664596273,0.372670807453416,0.2875,0.2875,0.111111111111111,0.177777777777778,0.146853146853147,0.111888111888112,0.234375,0.375,0,1,1
0.248484848484849,0.248484848484849,0.372670807453416,0.354037267080745,0.2875,0.325,0.177777777777778,0.133333333333333,0.111888111888112,0.0839160839160839,0.375,0.28125,1,1,1
0.248484848484849,0.254545454545455,0.354037267080745,0.385093167701863,0.325,0.325,0.133333333333333,0.177777777777778,0.0839160839160839,0.0629370629370629,0.28125,0.421875,1,1,1
0.254545454545455,0.309090909090909,0.385093167701863,0.490683229813665,0.325,0.35,0.177777777777778,0.288888888888889,0.0629370629370629,0.111888111888112,0.421875,0.546875,1,1,1
0.309090909090909,0.254545454545455,0.490683229813665,0.366459627329193,0.35,0.3625,0.288888888888889,0.133333333333333,0.111888111888112,0.0629370629370629,0.546875,0.296875,1,1,1
0.254545454545455,0.236363636363636,0.366459627329193,0.354037267080745,0.3625,0.35,0.133333333333333,0.133333333333333,0.0629370629370629,0.0629370629370629,0.296875,0.28125,1,1,1
0.236363636363636,0.254545454545455,0.354037267080745,0.397515527950311,0.35,0.325,0.133333333333333,0.244444444444445,0.0629370629370629,0.125874125874126,0.28125,0.328125,1,1,1
0.254545454545455,0.272727272727273,0.397515527950311,0.403726708074534,0.325,0.2875,0.244444444444445,0.2,0.125874125874126,0.132867132867133,0.328125,0.390625,1,1,1
0.272727272727273,0.278787878787879,0.403726708074534,0.472049689440994,0.2875,0.3625,0.2,0.288888888888889,0.132867132867133,0.111888111888112,0.390625,0.53125,1,1,1
0.278787878787879,0.266666666666667,0.472049689440994,0.440993788819876,0.3625,0.3375,0.288888888888889,0.2,0.111888111888112,0.167832167832168,0.53125,0.515625,1,1,1
0.266666666666667,0.272727272727273,0.440993788819876,0.416149068322981,0.3375,0.2875,0.2,0.244444444444445,0.167832167832168,0.125874125874126,0.515625,0.53125,1,1,1
0.272727272727273,0.272727272727273,0.416149068322981,0.422360248447205,0.2875,0.325,0.244444444444445,0.266666666666667,0.125874125874126,0.118881118881119,0.53125,0.421875,1,1,1
0.272727272727273,0.254545454545455,0.422360248447205,0.397515527950311,0.325,0.325,0.266666666666667,0.177777777777778,0.118881118881119,0.118881118881119,0.421875,0.40625,1,1,1
0.254545454545455,0.272727272727273,0.397515527950311,0.459627329192547,0.325,0.3125,0.177777777777778,0.222222222222222,0.118881118881119,0.167832167832168,0.40625,0.453125,1,1,1
0.272727272727273,0.290909090909091,0.459627329192547,0.472049689440994,0.3125,0.3,0.222222222222222,0.222222222222222,0.167832167832168,0.181818181818182,0.453125,0.515625,1,1,1
0.290909090909091,0.254545454545455,0.472049689440994,0.397515527950311,0.3,0.3125,0.222222222222222,0.177777777777778,0.181818181818182,0.0979020979020979,0.515625,0.5,1,1,1
0.254545454545455,0.290909090909091,0.397515527950311,0.472049689440994,0.3125,0.35,0.177777777777778,0.2,0.0979020979020979,0.118881118881119,0.5,0.46875,1,1,1
0.290909090909091,0.309090909090909,0.472049689440994,0.496894409937888,0.35,0.3,0.2,0.2,0.118881118881119,0.223776223776224,0.46875,0.40625,1,1,1
0.309090909090909,0.309090909090909,0.496894409937888,0.515527950310559,0.3,0.325,0.2,0.222222222222222,0.223776223776224,0.153846153846154,0.40625,0.4375,1,1,2
0.309090909090909,0.393939393939394,0.515527950310559,0.614906832298137,0.325,0.3125,0.222222222222222,0.333333333333333,0.153846153846154,0.216783216783217,0.4375,0.625,1,2,1
0.393939393939394,0.303030303030303,0.614906832298137,0.453416149068323,0.3125,0.3125,0.333333333333333,0.222222222222222,0.216783216783217,0.188811188811189,0.625,0.5,2,1,1
0.303030303030303,0.248484848484849,0.453416149068323,0.385093167701863,0.3125,0.6,0.222222222222222,0.155555555555556,0.188811188811189,0.412587412587413,0.5,0.1875,1,1,1
0.248484848484849,0.23030303030303,0.385093167701863,0.347826086956522,0.6,0.6,0.155555555555556,0.177777777777778,0.412587412587413,0.356643356643357,0.1875,0.234375,1,1,1
0.23030303030303,0.284848484848485,0.347826086956522,0.447204968944099,0.6,0.6375,0.177777777777778,0.222222222222222,0.356643356643357,0.272727272727273,0.234375,0.375,1,1,1
0.284848484848485,0.303030303030303,0.447204968944099,0.472049689440994,0.6375,0.6375,0.222222222222222,0.155555555555556,0.272727272727273,0.293706293706294,0.375,0.203125,1,1,1
0.303030303030303,0.284848484848485,0.472049689440994,0.409937888198758,0.6375,0.6625,0.155555555555556,0.155555555555556,0.293706293706294,0.34965034965035,0.203125,0.265625,1,1,1
0.284848484848485,0.375757575757576,0.409937888198758,0.540372670807453,0.6625,0.7,0.155555555555556,0.333333333333333,0.34965034965035,0.20979020979021,0.265625,0.46875,1,1,1
0.375757575757576,0.296969696969697,0.540372670807453,0.409937888198758,0.7,0.6375,0.333333333333333,0.133333333333333,0.20979020979021,0.27972027972028,0.46875,0.234375,1,1,1
0.296969696969697,0.278787878787879,0.409937888198758,0.403726708074534,0.6375,0.6375,0.133333333333333,0.155555555555556,0.27972027972028,0.342657342657343,0.234375,0.171875,1,1,1
0.278787878787879,0.254545454545455,0.403726708074534,0.335403726708075,0.6375,0.625,0.155555555555556,0.133333333333333,0.342657342657343,0.342657342657343,0.171875,0.140625,1,1,1
0.254545454545455,0.133333333333333,0.335403726708075,0.248447204968944,0.625,0.575,0.133333333333333,0.133333333333333,0.342657342657343,0.328671328671329,0.140625,0.125,1,1,1
0.133333333333333,0.266666666666667,0.248447204968944,0.434782608695652,0.575,0.6,0.133333333333333,0.177777777777778,0.328671328671329,0.356643356643357,0.125,0.25,1,1,1
0.266666666666667,0.309090909090909,0.434782608695652,0.46583850931677,0.6,0.625,0.177777777777778,0.177777777777778,0.356643356643357,0.272727272727273,0.25,0.265625,1,1,1
0.309090909090909,0.266666666666667,0.46583850931677,0.409937888198758,0.625,0.6125,0.177777777777778,0.177777777777778,0.272727272727273,0.286713286713287,0.265625,0.28125,1,1,1
0.266666666666667,0.333333333333333,0.409937888198758,0.503105590062112,0.6125,0.6375,0.177777777777778,0.2,0.286713286713287,0.314685314685315,0.28125,0.3125,1,1,1
0.333333333333333,0.296969696969697,0.503105590062112,0.440993788819876,0.6375,0.6375,0.2,0.155555555555556,0.314685314685315,0.265734265734266,0.3125,0.234375,1,1,1
0.296969696969697,0.278787878787879,0.440993788819876,0.416149068322981,0.6375,0.65,0.155555555555556,0.155555555555556,0.265734265734266,0.237762237762238,0.234375,0.25,1,1,1
0.278787878787879,0.290909090909091,0.416149068322981,0.440993788819876,0.65,0.6125,0.155555555555556,0.155555555555556,0.237762237762238,0.223776223776224,0.25,0.203125,1,1,1
0.290909090909091,0.272727272727273,0.440993788819876,0.434782608695652,0.6125,0.6125,0.155555555555556,0.155555555555556,0.223776223776224,0.237762237762238,0.203125,0.25,1,1,2
0.272727272727273,0.351515151515152,0.434782608695652,0.546583850931677,0.6125,0.6625,0.155555555555556,0.244444444444445,0.237762237762238,0.125874125874126,0.25,0.546875,1,2,1
0.351515151515152,0.357575757575758,0.546583850931677,0.521739130434783,0.6625,0.6625,0.244444444444445,0.222222222222222,0.125874125874126,0.181818181818182,0.546875,0.453125,2,1,1
0.357575757575758,0.278787878787879,0.521739130434783,0.459627329192547,0.6625,0.6125,0.222222222222222,0.177777777777778,0.181818181818182,0.146853146853147,0.453125,0.3125,1,1,1
0.278787878787879,0.345454545454546,0.459627329192547,0.540372670807453,0.6125,0.625,0.177777777777778,0.244444444444445,0.146853146853147,0.118881118881119,0.3125,0.390625,1,1,1
0.345454545454546,0.296969696969697,0.540372670807453,0.453416149068323,0.625,0.625,0.244444444444445,0.155555555555556,0.118881118881119,0.174825174825175,0.390625,0.1875,1,1,2
0.296969696969697,0.333333333333333,0.453416149068323,0.546583850931677,0.625,0.625,0.155555555555556,0.155555555555556,0.174825174825175,0.230769230769231,0.1875,0.265625,1,2,1
0.333333333333333,0.333333333333333,0.546583850931677,0.527950310559006,0.625,0.6125,0.155555555555556,0.2,0.230769230769231,0.20979020979021,0.265625,0.359375,2,1,1
0.333333333333333,0.284848484848485,0.527950310559006,0.440993788819876,0.6125,0.6125,0.2,0.155555555555556,0.20979020979021,0.125874125874126,0.359375,0.265625,1,1,1
0.284848484848485,0.296969696969697,0.440993788819876,0.478260869565217,0.6125,0.625,0.155555555555556,0.177777777777778,0.125874125874126,0.167832167832168,0.265625,0.3125,1,1,2
0.296969696969697,0.375757575757576,0.478260869565217,0.565217391304348,0.625,0.6125,0.177777777777778,0.177777777777778,0.167832167832168,0.230769230769231,0.3125,0.328125,1,2,1
0.375757575757576,0.327272727272727,0.565217391304348,0.521739130434783,0.6125,0.625,0.177777777777778,0.177777777777778,0.230769230769231,0.153846153846154,0.328125,0.234375,2,1,2
0.327272727272727,0.393939393939394,0.521739130434783,0.602484472049689,0.625,0.625,0.177777777777778,0.222222222222222,0.153846153846154,0.20979020979021,0.234375,0.4375,1,2,1
0.393939393939394,0.363636363636364,0.602484472049689,0.515527950310559,0.625,0.6125,0.222222222222222,0.177777777777778,0.20979020979021,0.27972027972028,0.4375,0.28125,2,1,1
0.363636363636364,0.224242424242424,0.515527950310559,0.329192546583851,0.6125,0.525,0.177777777777778,0.155555555555556,0.27972027972028,0.160839160839161,0.28125,0.15625,1,1,1
0.224242424242424,0.206060606060606,0.329192546583851,0.322981366459627,0.525,0.5625,0.155555555555556,0.177777777777778,0.160839160839161,0.146853146853147,0.15625,0.171875,1,1,1
0.206060606060606,0.187878787878788,0.322981366459627,0.329192546583851,0.5625,0.575,0.177777777777778,0.155555555555556,0.146853146853147,0.153846153846154,0.171875,0.1875,1,1,1
0.187878787878788,0.254545454545455,0.329192546583851,0.428571428571429,0.575,0.6125,0.155555555555556,0.133333333333333,0.153846153846154,0.132867132867133,0.1875,0.203125,1,1,1
0.254545454545455,0.23030303030303,0.428571428571429,0.428571428571429,0.6125,0.6125,0.133333333333333,0.2,0.132867132867133,0.104895104895105,0.203125,0.21875,1,1,1
0.23030303030303,0.23030303030303,0.428571428571429,0.397515527950311,0.6125,0.5,0.2,0.311111111111111,0.104895104895105,0.0769230769230769,0.21875,0.265625,1,1,1
0.23030303030303,0.272727272727273,0.397515527950311,0.440993788819876,0.5,0.5375,0.311111111111111,0.177777777777778,0.0769230769230769,0.104895104895105,0.265625,0.203125,1,1,1
0.272727272727273,0.260606060606061,0.440993788819876,0.440993788819876,0.5375,0.5625,0.177777777777778,0.155555555555556,0.104895104895105,0.125874125874126,0.203125,0.1875,1,1,1
0.260606060606061,0.236363636363636,0.440993788819876,0.347826086956522,0.5625,0.5375,0.155555555555556,0.111111111111111,0.125874125874126,0.118881118881119,0.1875,0.140625,1,1,1
0.236363636363636,0.133333333333333,0.347826086956522,0.254658385093168,0.5375,0.4875,0.111111111111111,0.0888888888888889,0.118881118881119,0.132867132867133,0.140625,0.171875,1,1,1
0.133333333333333,0.284848484848485,0.254658385093168,0.46583850931677,0.4875,0.525,0.0888888888888889,0.222222222222222,0.132867132867133,0.153846153846154,0.171875,0.203125,1,1,1
0.284848484848485,0.242424242424242,0.46583850931677,0.372670807453416,0.525,0.55,0.222222222222222,0.111111111111111,0.153846153846154,0.167832167832168,0.203125,0.15625,1,1,1
0.242424242424242,0.284848484848485,0.372670807453416,0.484472049689441,0.55,0.55,0.111111111111111,0.2,0.167832167832168,0.146853146853147,0.15625,0.234375,1,1,2
0.284848484848485,0.333333333333333,0.484472049689441,0.552795031055901,0.55,0.5375,0.2,0.266666666666667,0.146853146853147,0.146853146853147,0.234375,0.234375,1,2,1
0.333333333333333,0.260606060606061,0.552795031055901,0.440993788819876,0.5375,0.5375,0.266666666666667,0.222222222222222,0.146853146853147,0.0979020979020979,0.234375,0.21875,2,1,1
0.260606060606061,0.236363636363636,0.440993788819876,0.409937888198758,0.5375,0.575,0.222222222222222,0.155555555555556,0.0979020979020979,0.111888111888112,0.21875,0.21875,1,1,1
0.236363636363636,0.278787878787879,0.409937888198758,0.46583850931677,0.575,0.5375,0.155555555555556,0.2,0.111888111888112,0.153846153846154,0.21875,0.1875,1,1,1
0.278787878787879,0.266666666666667,0.46583850931677,0.453416149068323,0.5375,0.5125,0.2,0.177777777777778,0.153846153846154,0.188811188811189,0.1875,0.15625,1,1,2
0.266666666666667,0.327272727272727,0.453416149068323,0.565217391304348,0.5125,0.5375,0.177777777777778,0.266666666666667,0.188811188811189,0.132867132867133,0.15625,0.203125,1,2,1
0.327272727272727,0.260606060606061,0.565217391304348,0.434782608695652,0.5375,0.55,0.266666666666667,0.177777777777778,0.132867132867133,0.146853146853147,0.203125,0.203125,2,1,1
0.260606060606061,0.236363636363636,0.434782608695652,0.416149068322981,0.55,0.525,0.177777777777778,0.177777777777778,0.146853146853147,0.174825174825175,0.203125,0.21875,1,1,1
0.236363636363636,0.266666666666667,0.416149068322981,0.46583850931677,0.525,0.5875,0.177777777777778,0.266666666666667,0.174825174825175,0.146853146853147,0.21875,0.265625,1,1,1
